tipo_unidade;nome_oficial;rpa;distrito_sanitario;microregiao;cnes;cod_nat;tipo_servico;endereço;bairro;fone;especialidade;como_usar;horario;ordem;latitude;longitude
15.1|Aqui Tem Camisinha;PSF Ponto de Parada;2;2;2.1;3302032;Própria;Distribuição de Preservativos;"Rua Ramiz Glavão, 379";Arruda;33556095;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1645.;Segunda à sexta das 08:00 às 17:00;15.01.00.126;-8.0259956705;-34.8969722262
15.1|Aqui Tem Camisinha;PSF Prof Bruno Maia;3;7;7.2;1058;Própria;Distribuição de Preservativos;"Alto do Refugio, S/N";Nova Descoberta;33554416;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1646.;Segunda à sexta das 08:00 às 17:01;15.01.00.127;-8.0013583429;-34.9247651925
15.1|Aqui Tem Camisinha;PSF Prof Djair Brindeiro;6;6;6.3;;Própria;Distribuição de Preservativos;"Rua Cosmorama, S/N";Boa Viagem;33550118/19;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1647.;Segunda à sexta das 08:00 às 17:02;15.01.00.128;-8.1482188354;-34.9136772279
15.1|Aqui Tem Camisinha;PSF Prof Fernando Figueira;6;8;8.1;5392039;Própria;Distribuição de Preservativos;"Rua Bandeirante Raposo Tavares, 100 Pantanal";Cohab;33554684/33554685;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1648.;Segunda à sexta das 08:00 às 17:03;15.01.00.129;-8.0825608516;-34.9392308878
15.1|Aqui Tem Camisinha;PSF Rio da Prata;6;8;8.1;3639827;Própria;Distribuição de Preservativos;"Rua Rio da Prata, 455";Ibura;33556214;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1649.;Segunda à sexta das 08:00 às 17:04;15.01.00.130;-8.1188248579;-34.9370130008
15.1|Aqui Tem Camisinha;PSF Rosa Selvagem;4;4;4.3;22381;Própria;Distribuição de Preservativos;"Rua Professor Otavio Tavares, 30, UR 07";Várzea;33550204;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1650.;Segunda à sexta das 08:00 às 17:05;15.01.00.131;-8.0324093625;-34.9778800238
15.1|Aqui Tem Camisinha;PSF Sítio Cardoso;4;4;4.1;28975;Própria;Distribuição de Preservativos;"Rua Menezes Drumond, 99";Madalena;33556704;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1651.;Segunda à sexta das 08:00 às 17:06;15.01.00.132;-8.0513607470;-34.9093054532
15.1|Aqui Tem Camisinha;PSF Sítio das Palmeiras;4;4;4.1;22365;Própria;Distribuição de Preservativos;"Rua Felixlândia, 176";Torrões;33556447;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1652.;Segunda à sexta das 08:00 às 17:07;15.01.00.133;-8.0510869941;-34.9370650485
15.1|Aqui Tem Camisinha;PSF Sítio dos Macacos;3;7;7.3;2097;Própria;Distribuição de Preservativos;"Estrada dos Macacos, 47 - Vila Aritana";Guabiraba;33550021;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1653.;Segunda à sexta das 08:00 às 17:08;15.01.00.134;-7.9955573639;-34.9545086466
15.1|Aqui Tem Camisinha;PSF Sítio dos Pintos;3;3;3.3;28053;Própria;Distribuição de Preservativos;"Rua Professor Agostinho Nunes Machado, S/N";Sítio dos Pintos;33550070;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1654.;Segunda à sexta das 08:00 às 17:09;15.01.00.135;-8.0142521069;-34.9572292016
15.1|Aqui Tem Camisinha;PSF Sítio Grande;6;6;6.2;957;Própria;Distribuição de Preservativos;"Av Luxemburgo, 254";Imbiribeira;33556685;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1655.;Segunda à sexta das 08:00 às 17:10;15.01.00.136;-8.1021953471;-34.9125819713
15.1|Aqui Tem Camisinha;PSF Sítio São Bráz;3;3;3.3;26212;Própria;Distribuição de Preservativos;"Terceira Travessa Sítio São Braz, S/N";Sítio dos Pintos;;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1656.;Segunda à sexta das 08:00 às 17:11;15.01.00.137;-8.0180164798;-34.9573855592
15.1|Aqui Tem Camisinha;PSF Sítio Wanderley;4;4;4.3;5320380;Própria;Distribuição de Preservativos;"Rua Hemetério Maciel, 337";Várzea;33556230;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1657.;Segunda à sexta das 08:00 às 17:12;15.01.00.138;-8.0389625653;-34.9503234459
15.1|Aqui Tem Camisinha;PSF Skylab;4;4;4.1;;Própria;Distribuição de Preservativos;"Av Maurício de Nassau, S/N Caiara";Iputinga;33556933;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1658.;Segunda à sexta das 08:00 às 17:13;15.01.00.139;-8.0388119757;-34.9307208253
15.1|Aqui Tem Camisinha;PSF Três Carneiros Alto;6;8;8.3;;Própria;Distribuição de Preservativos;"Rua Ibitiara, 154 - Três Carneiros Alto";Cohab;33556689;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1659.;Segunda à sexta das 08:00 às 17:14;15.01.00.140;-8.1253568895;-34.9582189795
15.1|Aqui Tem Camisinha;PSF Três Carneiros Baixo - Zumbi do Pacheco;6;8;8.3;;Própria;Distribuição de Preservativos;"Av Campo Verde, S/N - Três Carneiros Baixo";Cohab;33554712;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1660.;Segunda à sexta das 08:00 às 17:15;15.01.00.141;-8.1277853497;-34.9561387931
15.1|Aqui Tem Camisinha;PSF União das Vilas;;;;5139155;Própria;Distribuição de Preservativos;"Avenida Agamenon Magalhães, 290";Espinheiro;33556134;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1661.;Segunda à sexta das 08:00 às 17:16;15.01.00.142;-8.0413655726;-34.8870631454
15.1|Aqui Tem Camisinha;PSF UR 02 Jane Magalhães;6;8;8.3;;Própria;Distribuição de Preservativos;"Av Santa Fé, 240 UR 02";Cohab;33556238;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1662.;Segunda à sexta das 08:00 às 17:17;15.01.00.143;-8.1171490837;-34.9552535430
15.1|Aqui Tem Camisinha;PSF UR 03;6;8;8.3;;Própria;Distribuição de Preservativos;"Av Engenho Babilônia, 168 - UR 3";Cohab;33556451;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1663.;Segunda à sexta das 08:00 às 17:18;15.01.00.144;-8.1125623210;-34.9496985825
15.1|Aqui Tem Camisinha;Upinha Dia Des José Manoel de Freitas - UR 04 / 05;6;8;8.3;;Própria;Distribuição de Preservativos;"Av Capitão Vicente Curado, 33 UR 04";Cohab;33556166;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1664.;Segunda à sexta das 08:00 às 17:19;15.01.00.145;-8.1320046228;-34.9482599648
15.1|Aqui Tem Camisinha;PSF UR 10;6;8;8.3;22462;Própria;Distribuição de Preservativos;"Av Monte Alegre, 132 UR 10";Cohab;33556910;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1665.;Segunda à sexta das 08:00 às 17:20;15.01.00.146;-8.1366847182;-34.9526296604
15.1|Aqui Tem Camisinha;PSF UR 12;6;8;8.3;;Própria;Distribuição de Preservativos;"Rua Francisco Miranda, 16 UR 12";Cohab;33556690;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1666.;Segunda à sexta das 08:00 às 17:21;15.01.00.147;-8.1262403418;-34.9531037877
15.1|Aqui Tem Camisinha;PSF Vietnã;4;4;4.2;22322;Própria;Distribuição de Preservativos;"Rua Vinte E Um de Abril, 3677";Torrões;33556806;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1667.;Segunda à sexta das 08:00 às 17:22;15.01.00.148;-8.0681114889;-34.9376708369
15.1|Aqui Tem Camisinha;PSF Vila Boa Vista;3;7;7.2;29106;Própria;Distribuição de Preservativos;"Av Vereador Otacilio de Azevedo, 4598";Brejo de Beberibe;33556242;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1668.;Segunda à sexta das 08:00 às 17:23;15.01.00.149;-7.9957296660;-34.9257928851
15.1|Aqui Tem Camisinha;PSF Vila das Aeromoças;6;8;8.3;29068;Própria;Distribuição de Preservativos;"Rua Aiquara, 25 Vila das Aeromoças";Cohab;33554621;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1669.;Segunda à sexta das 08:00 às 17:24;15.01.00.150;-8.1363736058;-34.9570990611
15.1|Aqui Tem Camisinha;PSF Vila do IPSEP;6;6;6.2;3007995;Própria;Distribuição de Preservativos;"Rua Virgínea Heráclio, S/N";Ipsep;33556687;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1670.;Segunda à sexta das 08:00 às 17:25;15.01.00.151;-8.1046839416;-34.9248945878
15.1|Aqui Tem Camisinha;PSF Vila do SESI;6;8;8.1;3470253;Própria;Distribuição de Preservativos;"Rua Professor Fernando Mota, 217 Vila do Sesi";Ibura;33556246;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1671.;Segunda à sexta das 08:00 às 17:26;15.01.00.152;-8.1094810964;-34.9393865294
15.1|Aqui Tem Camisinha;PSF Vila dos Milagres;5;5;5.1;29041;Própria;Distribuição de Preservativos;"Rua Mariápolis, 132 - Vila São Miguel";Afogados;33556932;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1672.;Segunda à sexta das 08:00 às 17:27;15.01.00.153;-8.0824126622;-34.9118503889
15.1|Aqui Tem Camisinha;PSF Vila dos Milagres;6;8;8.3;29041;Própria;Distribuição de Preservativos;"Rua das Flores, 60 Vila dos Milagres";Cohab;33556250;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1673.;Segunda à sexta das 08:00 às 17:28;15.01.00.154;-8.1078165967;-34.9547210713
15.1|Aqui Tem Camisinha;PSF Vila Tamandaré  Beirinha;5;5;5.2;3037908;Própria;Distribuição de Preservativos;"Rua Dias Cardoso, 11 - Vila Tamandaré ";Estância;33556254;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1674.;Segunda à sexta das 08:00 às 17:29;15.01.00.155;-8.0935371479;-34.9244503242
15.1|Aqui Tem Camisinha;PSF Vila União;4;4;4.1;1511;Própria;Distribuição de Preservativos;"Rua Nova Aliança, S/N";Iputinga;33554716;Distribuição de Preservativos;O acesso aos preservativos é realizado por demanda expontânea. Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1675.;Segunda à sexta das 08:00 às 17:30;15.01.00.156;-8.0306692962;-34.9327352608
15.2|Testagem;Centro de Testagem e Aconselhamento em IST-AIDS - CTA;1;1;1.2;;Própria;Testagem e Aconselhamento em IST/AIDS;"Rua Pátio de Santa Cruz, S/N Localizado no Terreo da Policlínica Gouveia de Barros";Boa Vista;33551514;"Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).";"O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios). Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1520.";Segunda à quinta das 8:00 às 17:00 (Teste rápido);15.02.00.001;-8.0619915945;-34.8881300235
15.2|Testagem;CS Alto do Capitão;2;2;2.3;5356881;Própria;Testagem e Aconselhamento em IST/AIDS;"Rua Tupiraçaba, S/N";Dois Unidos ;33556922;"Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).";"O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios). Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1521.";Terça das 14:00 às 17:00 e sexta das 08:00 às 12:00;15.02.00.002;-8.0000084118;-34.9139450345
15.2|Testagem;CS Alto do Céu;2;2;2.2;1503;Própria;Testagem e Aconselhamento em IST/AIDS;"Rua Capitão Salgueiro, 655";Alto Santa Terezinha;33556206;"Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).";"O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios). Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1522.";Segunda à sexta das 07:00 às 12:00 e de 13:00 às 17:00;15.02.00.003;-8.0097107006;-34.8914500490
15.2|Testagem;CS Alto do Maracanã;2;2;2.3;3567826;Própria;Testagem e Aconselhamento em IST/AIDS;"Rua Subida Medalha Milagrosa, 153 Alto do Maracanã";Dois Unidos;;"Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).";"O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios). Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1523.";Segunda à sexta das 07:00 às 12:00 e de 13:00 às 17:01;15.02.00.004;-8.0038694033;-34.9084878457
15.2|Testagem;CS Alto dos Coqueiros - Córrego da Jaqueira;2;2;2.3;3006468;Própria;Testagem e Aconselhamento em IST/AIDS;"Rua Córrego da Jaqueira, 160";Linha do Tiro;33554660;"Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).";"O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios). Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1524.";Segunda à sexta das 07:00 às 12:00 e de 13:00 às 17:02;15.02.00.005;-8.0079261991;-34.9014759421
15.2|Testagem;CS Bidu Krause;5;5;5.3;;Própria;Testagem e Aconselhamento em IST/AIDS;"Av Onze de Agosto, S/N";Totó;33550208/0210;"Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).";"O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios). Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1525.";Quinta das 14:00 às 17:00;15.02.00.006;-8.0795025905;-34.9702727653
15.2|Testagem;CS Byron Sarinho;2;2;2.2;3301974;Própria;Testagem e Aconselhamento em IST/AIDS;"Rua Nazaré, 293";Água Fria ;33033111;"Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).";"O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios). Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1526.";Segunda à sexta das 07:00 às 12:00 e de 13:00 às 17:00;15.02.00.007;-8.0171935783;-34.8958129690
15.2|Testagem;CS Cabanga;1;1;1.2;3862836;Própria;Testagem e Aconselhamento em IST/AIDS;"Av General Estilac, 450 no Quartel do Cabanga";Cabanga;33556418;"Testagem Sorológica para o Diagnóstico da Infecção Pelo HIV e Sífilis, Oferta de Preservativos (Feminino e Masculino).";"O acesso pode ocorrer através de demanda espontânea, sem agendamento prévio ou pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios). Em caso de dúvidas ligue para a ouvidoria Municipal de Saúde 0800 281 1527.";Quarta das 08:00 às 12:00 (Teste rápido);15.02.00.008;-8.0796479183;-34.9001315667
